,Unnamed: 0,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes,Year,Month,Association,Start (ET)
1694,32,2016-04-25,Los Angeles Clippers,84,Portland Trail Blazers,98,https://www.basketball-reference.com/boxscores/,,"19,607",Playoffs,2016,4,NBA,10:30p
1695,33,2016-04-26,Indiana Pacers,99,Toronto Raptors,102,https://www.basketball-reference.com/boxscores/,,"19,800",Playoffs,2016,4,NBA,6:00p
1696,34,2016-04-26,Boston Celtics,83,Atlanta Hawks,110,https://www.basketball-reference.com/boxscores/,,"18,987",Playoffs,2016,4,NBA,8:30p
1697,35,2016-04-27,Charlotte Hornets,90,Miami Heat,88,https://www.basketball-reference.com/boxscores/,,"19,685",Playoffs,2016,4,NBA,8:00p
1698,36,2016-04-27,Portland Trail Blazers,108,Los Angeles Clippers,98,https://www.basketball-reference.com/boxscores/,,"19,060",Playoffs,2016,4,NBA,10:00p
1699,37,2016-04-27,Houston Rockets,81,Golden State Warriors,114,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2016,4,NBA,10:30p
1700,38,2016-04-28,Atlanta Hawks,104,Boston Celtics,92,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2016,4,NBA,8:00p
1701,39,2016-04-29,Toronto Raptors,83,Indiana Pacers,101,https://www.basketball-reference.com/boxscores/,,"18,165",Playoffs,2016,4,NBA,7:30p
1702,40,2016-04-29,Miami Heat,97,Charlotte Hornets,90,https://www.basketball-reference.com/boxscores/,,"19,636",Playoffs,2016,4,NBA,8:00p
1703,41,2016-04-29,Los Angeles Clippers,103,Portland Trail Blazers,106,https://www.basketball-reference.com/boxscores/,,"19,768",Playoffs,2016,4,NBA,10:30p
1704,42,2016-04-30,Oklahoma City Thunder,92,San Antonio Spurs,124,https://www.basketball-reference.com/boxscores/,,"18,418",Playoffs,2016,4,NBA,8:30p
1705,43,2016-05-01,Charlotte Hornets,73,Miami Heat,106,https://www.basketball-reference.com/boxscores/,,"19,868",Playoffs,2016,5,NBA,1:00p
1706,44,2016-05-01,Portland Trail Blazers,106,Golden State Warriors,118,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2016,5,NBA,3:30p
1707,45,2016-05-01,Indiana Pacers,84,Toronto Raptors,89,https://www.basketball-reference.com/boxscores/,,"20,669",Playoffs,2016,5,NBA,8:00p
1708,46,2016-05-02,Atlanta Hawks,93,Cleveland Cavaliers,104,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2016,5,NBA,7:00p
1709,47,2016-05-02,Oklahoma City Thunder,98,San Antonio Spurs,97,https://www.basketball-reference.com/boxscores/,,"18,418",Playoffs,2016,5,NBA,9:30p
1710,48,2016-05-03,Miami Heat,102,Toronto Raptors,96,https://www.basketball-reference.com/boxscores/,OT,"19,800",Playoffs,2016,5,NBA,8:00p
1711,49,2016-05-03,Portland Trail Blazers,99,Golden State Warriors,110,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2016,5,NBA,10:30p
1712,50,2016-05-04,Atlanta Hawks,98,Cleveland Cavaliers,123,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2016,5,NBA,8:00p
1713,51,2016-05-05,Miami Heat,92,Toronto Raptors,96,https://www.basketball-reference.com/boxscores/,OT,"20,906",Playoffs,2016,5,NBA,8:00p
1714,52,2016-05-06,Cleveland Cavaliers,121,Atlanta Hawks,108,https://www.basketball-reference.com/boxscores/,,"19,089",Playoffs,2016,5,NBA,7:00p
1715,53,2016-05-06,San Antonio Spurs,100,Oklahoma City Thunder,96,https://www.basketball-reference.com/boxscores/,,"18,203",Playoffs,2016,5,NBA,9:30p
1716,54,2016-05-07,Toronto Raptors,95,Miami Heat,91,https://www.basketball-reference.com/boxscores/,,"19,675",Playoffs,2016,5,NBA,5:00p
1717,55,2016-05-07,Golden State Warriors,108,Portland Trail Blazers,120,https://www.basketball-reference.com/boxscores/,,"19,673",Playoffs,2016,5,NBA,8:30p
1718,56,2016-05-08,Cleveland Cavaliers,100,Atlanta Hawks,99,https://www.basketball-reference.com/boxscores/,,"19,031",Playoffs,2016,5,NBA,3:30p
1719,57,2016-05-08,San Antonio Spurs,97,Oklahoma City Thunder,111,https://www.basketball-reference.com/boxscores/,,"18,203",Playoffs,2016,5,NBA,8:00p
1720,58,2016-05-09,Toronto Raptors,87,Miami Heat,94,https://www.basketball-reference.com/boxscores/,OT,"19,600",Playoffs,2016,5,NBA,8:00p
1721,59,2016-05-09,Golden State Warriors,132,Portland Trail Blazers,125,https://www.basketball-reference.com/boxscores/,OT,"19,583",Playoffs,2016,5,NBA,10:30p
1722,60,2016-05-10,Oklahoma City Thunder,95,San Antonio Spurs,91,https://www.basketball-reference.com/boxscores/,,"18,418",Playoffs,2016,5,NBA,8:00p
1723,61,2016-05-11,Miami Heat,91,Toronto Raptors,99,https://www.basketball-reference.com/boxscores/,,"20,155",Playoffs,2016,5,NBA,8:00p
1724,62,2016-05-11,Portland Trail Blazers,121,Golden State Warriors,125,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2016,5,NBA,10:30p
1725,63,2016-05-12,San Antonio Spurs,99,Oklahoma City Thunder,113,https://www.basketball-reference.com/boxscores/,,"18,203",Playoffs,2016,5,NBA,8:30p
1726,64,2016-05-13,Toronto Raptors,91,Miami Heat,103,https://www.basketball-reference.com/boxscores/,,"19,757",Playoffs,2016,5,NBA,8:00p
1727,65,2016-05-15,Miami Heat,89,Toronto Raptors,116,https://www.basketball-reference.com/boxscores/,,"20,257",Playoffs,2016,5,NBA,3:30p
1728,66,2016-05-16,Oklahoma City Thunder,108,Golden State Warriors,102,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2016,5,NBA,9:00p
1729,67,2016-05-17,Toronto Raptors,84,Cleveland Cavaliers,115,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2016,5,NBA,8:30p
1730,68,2016-05-18,Oklahoma City Thunder,91,Golden State Warriors,118,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2016,5,NBA,9:00p
1731,69,2016-05-19,Toronto Raptors,89,Cleveland Cavaliers,108,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2016,5,NBA,8:30p
1732,70,2016-05-21,Cleveland Cavaliers,84,Toronto Raptors,99,https://www.basketball-reference.com/boxscores/,,"20,207",Playoffs,2016,5,NBA,8:30p
1733,71,2016-05-22,Golden State Warriors,105,Oklahoma City Thunder,133,https://www.basketball-reference.com/boxscores/,,"18,203",Playoffs,2016,5,NBA,8:00p
1734,72,2016-05-23,Cleveland Cavaliers,99,Toronto Raptors,105,https://www.basketball-reference.com/boxscores/,,"20,367",Playoffs,2016,5,NBA,8:30p
1735,73,2016-05-24,Golden State Warriors,94,Oklahoma City Thunder,118,https://www.basketball-reference.com/boxscores/,,"18,203",Playoffs,2016,5,NBA,9:00p
1736,74,2016-05-25,Toronto Raptors,78,Cleveland Cavaliers,116,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2016,5,NBA,8:30p
1737,75,2016-05-26,Oklahoma City Thunder,111,Golden State Warriors,120,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2016,5,NBA,9:00p
1738,76,2016-05-27,Cleveland Cavaliers,113,Toronto Raptors,87,https://www.basketball-reference.com/boxscores/,,"20,605",Playoffs,2016,5,NBA,8:30p
1739,77,2016-05-28,Golden State Warriors,108,Oklahoma City Thunder,101,https://www.basketball-reference.com/boxscores/,,"18,203",Playoffs,2016,5,NBA,9:00p
1740,78,2016-05-30,Oklahoma City Thunder,88,Golden State Warriors,96,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2016,5,NBA,9:00p
1741,79,2016-06-02,Cleveland Cavaliers,89,Golden State Warriors,104,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2016,6,NBA,9:00p
1742,80,2016-06-05,Cleveland Cavaliers,77,Golden State Warriors,110,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2016,6,NBA,8:00p
1743,81,2016-06-08,Golden State Warriors,90,Cleveland Cavaliers,120,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2016,6,NBA,9:00p
1744,82,2016-06-10,Golden State Warriors,108,Cleveland Cavaliers,97,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2016,6,NBA,9:00p
1745,83,2016-06-13,Cleveland Cavaliers,112,Golden State Warriors,97,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2016,6,NBA,9:00p
1746,84,2016-06-16,Golden State Warriors,101,Cleveland Cavaliers,115,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2016,6,NBA,9:00p
1747,85,2016-06-19,Cleveland Cavaliers,93,Golden State Warriors,89,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2016,6,NBA,8:00p
1748,0,2017-04-15,Indiana Pacers,108,Cleveland Cavaliers,109,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2017,4,NBA,3:00p
1749,1,2017-04-15,Milwaukee Bucks,97,Toronto Raptors,83,https://www.basketball-reference.com/boxscores/,,"20,133",Playoffs,2017,4,NBA,5:30p
1750,2,2017-04-15,Memphis Grizzlies,82,San Antonio Spurs,111,https://www.basketball-reference.com/boxscores/,,"18,418",Playoffs,2017,4,NBA,8:00p
1751,3,2017-04-15,Utah Jazz,97,Los Angeles Clippers,95,https://www.basketball-reference.com/boxscores/,,"19,060",Playoffs,2017,4,NBA,10:30p
1752,4,2017-04-16,Atlanta Hawks,107,Washington Wizards,114,https://www.basketball-reference.com/boxscores/,,"20,356",Playoffs,2017,4,NBA,1:00p
1753,5,2017-04-16,Portland Trail Blazers,109,Golden State Warriors,121,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2017,4,NBA,3:30p
1754,6,2017-04-16,Chicago Bulls,106,Boston Celtics,102,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2017,4,NBA,6:30p
1755,7,2017-04-16,Oklahoma City Thunder,87,Houston Rockets,118,https://www.basketball-reference.com/boxscores/,,"18,055",Playoffs,2017,4,NBA,9:00p
1756,8,2017-04-17,Indiana Pacers,111,Cleveland Cavaliers,117,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2017,4,NBA,7:00p
1757,9,2017-04-17,Memphis Grizzlies,82,San Antonio Spurs,96,https://www.basketball-reference.com/boxscores/,,"18,418",Playoffs,2017,4,NBA,9:30p
1758,10,2017-04-18,Milwaukee Bucks,100,Toronto Raptors,106,https://www.basketball-reference.com/boxscores/,,"20,077",Playoffs,2017,4,NBA,7:00p
1759,11,2017-04-18,Chicago Bulls,111,Boston Celtics,97,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2017,4,NBA,8:00p
1760,12,2017-04-18,Utah Jazz,91,Los Angeles Clippers,99,https://www.basketball-reference.com/boxscores/,,"19,060",Playoffs,2017,4,NBA,10:30p
1761,13,2017-04-19,Atlanta Hawks,101,Washington Wizards,109,https://www.basketball-reference.com/boxscores/,,"20,356",Playoffs,2017,4,NBA,7:00p
1762,14,2017-04-19,Oklahoma City Thunder,111,Houston Rockets,115,https://www.basketball-reference.com/boxscores/,,"18,055",Playoffs,2017,4,NBA,8:00p
1763,15,2017-04-19,Portland Trail Blazers,81,Golden State Warriors,110,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2017,4,NBA,10:30p
1764,16,2017-04-20,Cleveland Cavaliers,119,Indiana Pacers,114,https://www.basketball-reference.com/boxscores/,,"17,923",Playoffs,2017,4,NBA,7:00p
1765,17,2017-04-20,Toronto Raptors,77,Milwaukee Bucks,104,https://www.basketball-reference.com/boxscores/,,"18,717",Playoffs,2017,4,NBA,8:00p
1766,18,2017-04-20,San Antonio Spurs,94,Memphis Grizzlies,105,https://www.basketball-reference.com/boxscores/,,"18,119",Playoffs,2017,4,NBA,9:30p
1767,19,2017-04-21,Boston Celtics,104,Chicago Bulls,87,https://www.basketball-reference.com/boxscores/,,"21,293",Playoffs,2017,4,NBA,7:00p
1768,20,2017-04-21,Houston Rockets,113,Oklahoma City Thunder,115,https://www.basketball-reference.com/boxscores/,,"18,203",Playoffs,2017,4,NBA,9:30p
1769,21,2017-04-21,Los Angeles Clippers,111,Utah Jazz,106,https://www.basketball-reference.com/boxscores/,,"19,911",Playoffs,2017,4,NBA,10:00p
1770,22,2017-04-22,Toronto Raptors,87,Milwaukee Bucks,76,https://www.basketball-reference.com/boxscores/,,"18,717",Playoffs,2017,4,NBA,3:00p
1771,23,2017-04-22,Washington Wizards,98,Atlanta Hawks,116,https://www.basketball-reference.com/boxscores/,,"18,866",Playoffs,2017,4,NBA,5:30p
1772,24,2017-04-22,San Antonio Spurs,108,Memphis Grizzlies,110,https://www.basketball-reference.com/boxscores/,OT,"18,119",Playoffs,2017,4,NBA,8:00p
1773,25,2017-04-22,Golden State Warriors,119,Portland Trail Blazers,113,https://www.basketball-reference.com/boxscores/,,"20,177",Playoffs,2017,4,NBA,10:30p
1774,26,2017-04-23,Cleveland Cavaliers,106,Indiana Pacers,102,https://www.basketball-reference.com/boxscores/,,"17,923",Playoffs,2017,4,NBA,1:00p
1775,27,2017-04-23,Houston Rockets,113,Oklahoma City Thunder,109,https://www.basketball-reference.com/boxscores/,,"18,203",Playoffs,2017,4,NBA,3:30p
1776,28,2017-04-23,Boston Celtics,104,Chicago Bulls,95,https://www.basketball-reference.com/boxscores/,,"21,863",Playoffs,2017,4,NBA,6:30p
1777,29,2017-04-23,Los Angeles Clippers,98,Utah Jazz,105,https://www.basketball-reference.com/boxscores/,,"19,911",Playoffs,2017,4,NBA,9:00p
1778,30,2017-04-24,Milwaukee Bucks,93,Toronto Raptors,118,https://www.basketball-reference.com/boxscores/,,"20,251",Playoffs,2017,4,NBA,7:00p
1779,31,2017-04-24,Washington Wizards,101,Atlanta Hawks,111,https://www.basketball-reference.com/boxscores/,,"18,676",Playoffs,2017,4,NBA,8:00p
1780,32,2017-04-24,Golden State Warriors,128,Portland Trail Blazers,103,https://www.basketball-reference.com/boxscores/,,"19,902",Playoffs,2017,4,NBA,10:30p
1781,33,2017-04-25,Oklahoma City Thunder,99,Houston Rockets,105,https://www.basketball-reference.com/boxscores/,,"18,055",Playoffs,2017,4,NBA,8:00p
1782,34,2017-04-25,Memphis Grizzlies,103,San Antonio Spurs,116,https://www.basketball-reference.com/boxscores/,,"18,418",Playoffs,2017,4,NBA,9:00p
1783,35,2017-04-25,Utah Jazz,96,Los Angeles Clippers,92,https://www.basketball-reference.com/boxscores/,,"19,171",Playoffs,2017,4,NBA,10:30p
1784,36,2017-04-26,Atlanta Hawks,99,Washington Wizards,103,https://www.basketball-reference.com/boxscores/,,"20,356",Playoffs,2017,4,NBA,6:00p
1785,37,2017-04-26,Chicago Bulls,97,Boston Celtics,108,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2017,4,NBA,8:30p
1786,38,2017-04-27,Toronto Raptors,92,Milwaukee Bucks,89,https://www.basketball-reference.com/boxscores/,,"18,717",Playoffs,2017,4,NBA,7:00p
1787,39,2017-04-27,San Antonio Spurs,103,Memphis Grizzlies,96,https://www.basketball-reference.com/boxscores/,,"18,119",Playoffs,2017,4,NBA,9:30p
1788,40,2017-04-28,Washington Wizards,115,Atlanta Hawks,99,https://www.basketball-reference.com/boxscores/,,"18,849",Playoffs,2017,4,NBA,7:30p
1789,41,2017-04-28,Boston Celtics,105,Chicago Bulls,83,https://www.basketball-reference.com/boxscores/,,"21,682",Playoffs,2017,4,NBA,8:00p
1790,42,2017-04-28,Los Angeles Clippers,98,Utah Jazz,93,https://www.basketball-reference.com/boxscores/,,"19,911",Playoffs,2017,4,NBA,10:30p
1791,43,2017-04-30,Washington Wizards,111,Boston Celtics,123,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2017,4,NBA,1:00p
1792,44,2017-04-30,Utah Jazz,104,Los Angeles Clippers,91,https://www.basketball-reference.com/boxscores/,,"19,060",Playoffs,2017,4,NBA,3:30p
1793,45,2017-05-01,Toronto Raptors,105,Cleveland Cavaliers,116,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2017,5,NBA,7:00p
1794,46,2017-05-01,Houston Rockets,126,San Antonio Spurs,99,https://www.basketball-reference.com/boxscores/,,"18,418",Playoffs,2017,5,NBA,9:30p
1795,47,2017-05-02,Washington Wizards,119,Boston Celtics,129,https://www.basketball-reference.com/boxscores/,OT,"18,624",Playoffs,2017,5,NBA,8:00p
1796,48,2017-05-02,Utah Jazz,94,Golden State Warriors,106,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2017,5,NBA,10:30p
1797,49,2017-05-03,Toronto Raptors,103,Cleveland Cavaliers,125,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2017,5,NBA,7:00p
1798,50,2017-05-03,Houston Rockets,96,San Antonio Spurs,121,https://www.basketball-reference.com/boxscores/,,"18,418",Playoffs,2017,5,NBA,9:30p
1799,51,2017-05-04,Boston Celtics,89,Washington Wizards,116,https://www.basketball-reference.com/boxscores/,,"20,356",Playoffs,2017,5,NBA,8:00p
1800,52,2017-05-04,Utah Jazz,104,Golden State Warriors,115,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2017,5,NBA,10:30p
1801,53,2017-05-05,Cleveland Cavaliers,115,Toronto Raptors,94,https://www.basketball-reference.com/boxscores/,,"20,384",Playoffs,2017,5,NBA,7:00p
1802,54,2017-05-05,San Antonio Spurs,103,Houston Rockets,92,https://www.basketball-reference.com/boxscores/,,"18,187",Playoffs,2017,5,NBA,9:30p
1803,55,2017-05-06,Golden State Warriors,102,Utah Jazz,91,https://www.basketball-reference.com/boxscores/,,"19,911",Playoffs,2017,5,NBA,8:30p
1804,56,2017-05-07,Cleveland Cavaliers,109,Toronto Raptors,102,https://www.basketball-reference.com/boxscores/,,"20,307",Playoffs,2017,5,NBA,3:30p
1805,57,2017-05-07,Boston Celtics,102,Washington Wizards,121,https://www.basketball-reference.com/boxscores/,,"20,356",Playoffs,2017,5,NBA,6:30p
1806,58,2017-05-07,San Antonio Spurs,104,Houston Rockets,125,https://www.basketball-reference.com/boxscores/,,"18,055",Playoffs,2017,5,NBA,9:00p
1807,59,2017-05-08,Golden State Warriors,121,Utah Jazz,95,https://www.basketball-reference.com/boxscores/,,"19,911",Playoffs,2017,5,NBA,9:00p
1808,60,2017-05-09,Houston Rockets,107,San Antonio Spurs,110,https://www.basketball-reference.com/boxscores/,OT,"18,418",Playoffs,2017,5,NBA,8:00p
1809,61,2017-05-10,Washington Wizards,101,Boston Celtics,123,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2017,5,NBA,8:00p
1810,62,2017-05-11,San Antonio Spurs,114,Houston Rockets,75,https://www.basketball-reference.com/boxscores/,,"18,055",Playoffs,2017,5,NBA,8:00p
1811,63,2017-05-12,Boston Celtics,91,Washington Wizards,92,https://www.basketball-reference.com/boxscores/,,"20,356",Playoffs,2017,5,NBA,8:00p
1812,64,2017-05-14,San Antonio Spurs,111,Golden State Warriors,113,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2017,5,NBA,3:30p
1813,65,2017-05-15,Washington Wizards,105,Boston Celtics,115,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2017,5,NBA,8:00p
1814,66,2017-05-16,San Antonio Spurs,100,Golden State Warriors,136,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2017,5,NBA,9:00p
1815,67,2017-05-17,Cleveland Cavaliers,117,Boston Celtics,104,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2017,5,NBA,8:30p
1816,68,2017-05-19,Cleveland Cavaliers,130,Boston Celtics,86,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2017,5,NBA,8:30p
1817,69,2017-05-20,Golden State Warriors,120,San Antonio Spurs,108,https://www.basketball-reference.com/boxscores/,,"18,792",Playoffs,2017,5,NBA,9:00p
1818,70,2017-05-21,Boston Celtics,111,Cleveland Cavaliers,108,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2017,5,NBA,8:30p
1819,71,2017-05-22,Golden State Warriors,129,San Antonio Spurs,115,https://www.basketball-reference.com/boxscores/,,"18,466",Playoffs,2017,5,NBA,9:00p
1820,72,2017-05-23,Boston Celtics,99,Cleveland Cavaliers,112,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2017,5,NBA,8:30p
1821,73,2017-05-25,Cleveland Cavaliers,135,Boston Celtics,102,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2017,5,NBA,8:30p
1822,74,2017-06-01,Cleveland Cavaliers,91,Golden State Warriors,113,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2017,6,NBA,9:00p
1823,75,2017-06-04,Cleveland Cavaliers,113,Golden State Warriors,132,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2017,6,NBA,8:00p
1824,76,2017-06-07,Golden State Warriors,118,Cleveland Cavaliers,113,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2017,6,NBA,9:00p
1825,77,2017-06-09,Golden State Warriors,116,Cleveland Cavaliers,137,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2017,6,NBA,9:00p
1826,78,2017-06-12,Cleveland Cavaliers,120,Golden State Warriors,129,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2017,6,NBA,9:00p
1827,0,2018-04-14,San Antonio Spurs,92,Golden State Warriors,113,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2018,4,NBA,3:00p
1828,1,2018-04-14,Washington Wizards,106,Toronto Raptors,114,https://www.basketball-reference.com/boxscores/,,"19,937",Playoffs,2018,4,NBA,5:30p
1829,2,2018-04-14,Miami Heat,103,Philadelphia 76ers,130,https://www.basketball-reference.com/boxscores/,,"20,617",Playoffs,2018,4,NBA,8:00p
1830,3,2018-04-14,New Orleans Pelicans,97,Portland Trail Blazers,95,https://www.basketball-reference.com/boxscores/,,"19,882",Playoffs,2018,4,NBA,10:30p
